order_id,customer_id,order_date,amount,payment_method,channel
4914dfb9-c6e5-417c-b55d-50b1fba1f6bf,137860,2025-07-24,207.08,cash,web
6c2c30e2-1039-4670-a925-4b679b871cf2,115580,2025-07-24,149.55,card,store
89e7937d-50dc-456a-9da9-c881e65728ba,133110,2025-07-24,218.73,card,ios
5e16987f-80bf-4dba-8a78-bbd523cbf219,105380,2025-07-24,150.32,applepay,android
e9fef360-d828-4020-be47-fff2c57194fb,118495,2025-07-24,188.41,applepay,android
e5a50ea8-ffb4-487f-a13f-4d92a056cff6,101735,2025-07-24,234.41,cash,web
65c6bb46-3cb0-43a6-9bb6-d505c4a1b2c9,139436,2025-07-24,171.94,applepay,web
b4053691-aeb4-4048-8055-d17185d8d43b,122539,2025-07-24,234.45,cash,web
e469268f-9d85-4438-b002-7da6b1d9f597,122463,2025-07-24,435.05,paypal,web
65c139da-7a27-45ab-937e-1c07468f5123,115187,2025-07-24,304.75,paypal,store
e2be5bf2-aba4-4017-afee-0ad60ae17c7a,127743,2025-07-24,109.63,cash,web
2562b968-0a5f-4f14-851f-21feb10eb42e,138009,2025-07-24,104.83,paypal,store
159d5d71-bcfb-46b2-abbd-af1f684fd806,148064,2025-07-24,397.59,applepay,web
fa528c5d-ef31-4828-9ee7-ff382880b522,144783,2025-07-24,278.08,cash,ios
8cf56638-78a1-4d6d-a294-77a8a044f06d,140145,2025-07-24,20.08,paypal,web
7b6ed610-7984-4a44-83db-47343c78162a,112007,2025-07-24,360.7,cash,store
75ed2b37-a267-44a0-89a3-b926ecae6a01,117675,2025-07-24,220.54,paypal,ios
dd1dde40-0579-4102-b4c8-17eab3bce414,139212,2025-07-24,340.45,applepay,ios
34c5f2ea-9a4f-4fce-bbde-5928022e2d61,141439,2025-07-24,22.71,applepay,ios
a4f3cfb8-a97c-424d-a214-851237cffdf5,124651,2025-07-24,411.07,cash,android
64e95d9a-6ba5-484b-b6e1-15abf321a0ff,144766,2025-07-24,411.76,applepay,store
5c20277a-0a86-4aab-9dfa-2d0dcbb1c76c,121680,2025-07-24,229.71,paypal,store
eda7c4cd-ee72-4726-b0c2-f17c5d4591ce,133502,2025-07-24,264.63,applepay,ios
da01f83f-1978-4b5d-807a-abd713950f7a,147155,2025-07-24,31.04,cash,android
04894313-9ab6-45b9-ae3b-a6a510b675d4,121177,2025-07-24,359.01,paypal,store
a8115cdc-f101-496d-b326-713245074bec,118180,2025-07-24,127.26,cash,android
f14a5aac-2b18-436a-8a67-5ff25ffe26b1,114265,2025-07-24,303.86,paypal,store
3f9ccc80-e705-4fd8-8039-704e2a2daf18,120446,2025-07-24,105.1,card,web
b5142ea1-2422-4f2b-ac07-cfa964ddccf3,145657,2025-07-24,378.13,paypal,android
13bed0a7-545c-42ed-a23b-ea24f030d114,107962,2025-07-24,24.88,paypal,store
dd758281-af4f-45d5-a202-638c398283d8,125358,2025-07-24,447.51,applepay,android
cdd5acd5-fb81-4c39-aaff-865d4a2ff62e,139102,2025-07-24,459.58,cash,android
e4ebd065-08b1-4e4c-afba-233f66ddd9a8,103921,2025-07-24,234.05,applepay,web
a99aa17d-4852-487f-862e-5df84ff561e5,135331,2025-07-24,295.18,cash,store
38561c84-bd82-4a03-8570-6725110dd0c8,116378,2025-07-24,137.39,cash,android
a5ea3b7e-fbc0-475d-8ed3-c2436df616e3,131601,2025-07-24,452.18,cash,ios
f9cdcb61-22b6-4c03-937a-fe9c293320aa,107989,2025-07-24,214.96,cash,store
d8463567-7ea2-4aa8-a5fd-85ec483c60af,127998,2025-07-24,240.35,paypal,web
a8e475a9-b55f-4448-943a-0e0f98a8cf28,118428,2025-07-24,81.12,paypal,store
e6dbd92b-48fd-4706-b7e0-7839b4671ae3,118607,2025-07-24,318.56,paypal,android
3d95c3ec-4938-4139-baff-c5ef57b2d251,134677,2025-07-24,411.17,applepay,ios
e20158ab-9c03-4c92-84a0-0e6fef9c0610,129877,2025-07-24,132.17,cash,android
fb12b5ca-3e66-49df-8d1b-1c1774e5ac36,107333,2025-07-24,450.87,paypal,web
a42e23e7-00f8-4220-91cc-f4c4b8c6779a,133331,2025-07-24,380.89,applepay,web
4a990d86-72a1-47aa-ba7d-7e103cc37703,100192,2025-07-24,15.76,applepay,ios
3b60106c-6580-4514-afc2-f3cc674633cd,100838,2025-07-24,409.75,applepay,android
43bd8ddd-22e3-40f0-9103-3f1e76e09ba5,139499,2025-07-24,138.41,cash,android
541207e4-6cba-4254-9d04-068ccbc8da9e,115464,2025-07-24,328.31,applepay,web
4eb9c0e9-a262-449d-9ef4-aaeac5a69284,118945,2025-07-24,478.47,applepay,store
c297c3d7-2a3f-481c-b3a9-4f0b7c3df5fd,134128,2025-07-24,318.91,card,ios
655f82df-d0e4-4aa5-9c2e-006343b68750,134971,2025-07-24,431.47,cash,store
699ec031-aa02-4879-ae6f-32d3fc69f6f5,105174,2025-07-24,446.81,cash,ios
c5f66936-1585-441e-9433-11fbe85b89a0,120295,2025-07-24,59.44,card,web
d944ea38-b975-47ed-aa53-4b84f4f70453,147952,2025-07-24,178.52,card,store
2465ae49-34c5-40f0-a1ca-79292c8feb17,135414,2025-07-24,465.4,applepay,web
c46da6a9-05e0-46da-a55f-7b293b9a8627,104534,2025-07-24,210.39,card,ios
b5967d33-1907-4bd6-bef2-58cc80b415bb,136293,2025-07-24,248.65,paypal,android
c162749b-2eaa-49c2-be95-fc2077dc5759,107913,2025-07-24,406.44,applepay,web
f2fa95ba-f7a1-4563-ae76-3cf88988f659,104792,2025-07-24,112.75,cash,store
31495d43-dfad-406f-96d4-dd81cce27a4d,134777,2025-07-24,125.64,cash,ios
6dad8b58-515d-4daa-9ad6-ee4fb11c46d7,137769,2025-07-24,39.96,card,android
bd99c74c-b28b-4c98-93cd-a19a9c538cee,131312,2025-07-24,224.1,card,ios
ff8cbc70-d178-4f63-bee6-692209243c26,145533,2025-07-24,261.31,applepay,web
73aa0369-30c9-49b5-8ac9-798888ae62a9,138226,2025-07-24,97.09,applepay,android
b130fbe7-985e-4f59-929d-d71c9327056f,114593,2025-07-24,239.77,card,android
2786a443-b250-4e17-be09-03fccf365870,106820,2025-07-24,63.15,cash,web
42c2b132-2748-46da-a42f-45773176a51b,149646,2025-07-24,238.63,cash,android
02c9a45a-ac2b-413b-a619-9a1b796a14c0,144744,2025-07-24,252.71,applepay,ios
f173c8d5-5ffe-4a49-93bc-5beae59b4be5,147431,2025-07-24,242.52,applepay,web
d1964f56-c785-4c82-bdba-6642b9bcfbbf,143652,2025-07-24,193.03,card,store
1bd598d4-a953-4fc3-9dc3-38bc9ec3e2a5,133338,2025-07-24,210.41,cash,ios
37de10bf-d791-4587-9308-1b5dcb8b0de2,145081,2025-07-24,493.04,card,ios
982c3cda-76e5-49bf-9042-b8b8f552d2dd,111589,2025-07-24,381.86,card,store
78a7795e-7a88-467a-840a-c6dcd219c9ad,111562,2025-07-24,167.15,applepay,ios
804f803b-e0f8-411b-b9f2-4a4575e5d2f0,146300,2025-07-24,97.54,cash,store
676b611c-55ba-4502-b6c7-8a19d3a4584f,134531,2025-07-24,36.4,cash,ios
a57e9100-67bf-4d60-a18a-aea1c696b509,147908,2025-07-24,243.66,paypal,web
f0050dd1-021e-4125-bf7c-ac568cd2d7a5,123376,2025-07-24,379.53,applepay,store
2f6555ff-fac1-42d0-8a64-0357ae31e6da,118715,2025-07-24,410.98,paypal,ios
30dcda0c-4c42-410e-8733-d12d1d8166db,132941,2025-07-24,474.31,paypal,android
f0ae7e0a-000e-41a5-b087-343b095d786f,101325,2025-07-24,223.18,cash,web
2cda747e-1234-4cff-9d5c-1ea3a1773e28,103530,2025-07-24,355.36,cash,android
5b0eb6e3-44ff-438e-82be-b3ff98a68de0,126374,2025-07-24,318.56,card,web
822b97d8-0cb9-4420-a036-18ea0dfc9199,147382,2025-07-24,370.79,cash,android
5a034b05-7d04-478a-bf1b-2b7db4ea2494,127541,2025-07-24,103.75,paypal,ios
ea6db502-7c7f-4f42-bb2c-22c95f2b8c73,101349,2025-07-24,477.14,card,web
af6350dc-1b60-48eb-aedc-8f3d1d7a0e0c,105866,2025-07-24,437.15,card,web
de6f2df2-e2cd-4dac-b871-203d2a479c77,106942,2025-07-24,356.23,applepay,ios
9ea51eb4-8de8-4e6e-9925-f840e0bf3fa3,114995,2025-07-24,462.64,cash,web
e5d804fb-c41f-4f32-baef-0a6aae4a7374,136638,2025-07-24,399.59,card,web
83fd445a-cd81-482a-ab7b-bf768a404011,122906,2025-07-24,44.38,paypal,web
59be6968-283b-44b6-85d0-feed581609aa,114096,2025-07-24,242.89,cash,web
09d38ed9-2793-4025-99af-7aa800d988a8,112731,2025-07-24,366.32,paypal,android
f441787e-01b3-4aea-a6ca-cc55591f4735,138888,2025-07-24,456.43,paypal,android
176df4a1-2049-41c1-93be-23671c592e52,128105,2025-07-24,48.77,cash,ios
cb699f9a-ad5a-46c2-99b7-c4af87b05e9b,146865,2025-07-24,84.71,paypal,ios
b4981565-61fd-4bfc-b895-8d558b48cbb1,122769,2025-07-24,457.44,card,android
ad0d5179-65e1-415d-aa1a-48301ffef1c4,140265,2025-07-24,226.63,applepay,store
4c217fe1-7a32-4792-8dfb-351c786d875a,149745,2025-07-24,100.14,paypal,ios
cbafeb94-8384-4fd4-80da-f57f99289f01,120532,2025-07-24,368.48,paypal,web
22db58cd-daee-4e6d-bef4-291efaf265fe,140079,2025-07-24,30.84,applepay,web
2a7b806b-b4c0-4449-85fd-5bba6be615a8,118836,2025-07-24,115.61,cash,android
801a8c20-eb43-4dc5-acb8-255e9ad7d652,112448,2025-07-24,366.73,paypal,store
5fd0baa5-eb94-49bb-b865-13e7fd691015,148925,2025-07-24,227.85,paypal,store
f050d868-a24d-4559-bc7b-3b4edaaa26cb,144895,2025-07-24,67.23,paypal,android
98524360-f9d4-46a4-9b90-226fa2a4add9,102722,2025-07-24,479.55,cash,android
21ae861d-6a46-41f6-a058-4d4e1d4fdeb1,109145,2025-07-24,253.66,applepay,ios
e7924929-e957-4690-9d48-dcbee4263f88,114976,2025-07-24,313.0,card,web
298806b7-8dd9-44a8-986b-b7178f2ee8bf,149512,2025-07-24,271.15,applepay,web
0e7ea602-d192-4578-a295-a293cdf29208,109915,2025-07-24,140.11,applepay,android
828601cb-4f66-4deb-99f2-7e849e154ee2,107460,2025-07-24,393.57,applepay,ios
fb2605d6-a227-4c92-95b1-3e9d2ead975f,132462,2025-07-24,392.53,cash,store
e75927a6-6d46-47c4-a463-6be833de4066,133640,2025-07-24,187.27,applepay,web
1bb7f41a-a8f1-4b73-b0e6-886b95f480c7,113320,2025-07-24,97.35,card,store
4daedb74-5cc4-42ba-a182-6376527fb947,123082,2025-07-24,54.55,card,ios
f69a4181-4e59-4a22-b22b-e04e9ea40cd7,138482,2025-07-24,416.73,card,android
33624b9b-9087-4b9d-a966-f792d2f8e7bf,147371,2025-07-24,433.79,cash,android
8f5080cd-df48-4467-9927-ac6893314f01,130772,2025-07-24,369.68,applepay,store
d222e9e1-fead-4e0e-b2a1-c922363468e2,112071,2025-07-24,14.3,card,android
a39b0db9-1f6d-466c-8871-947163c8190b,145449,2025-07-24,407.22,applepay,android
e8779999-b0d8-4711-9bb1-058013b50c85,149838,2025-07-24,247.37,applepay,ios
5288894b-6a36-49e1-ae8c-c7805f6dc4e7,101969,2025-07-24,191.21,card,ios
6cc7d002-6c69-4b68-868a-5637ecbe76d6,102987,2025-07-24,328.98,paypal,ios
81396447-6ede-4a8d-8d34-a93abd2a7fb2,113708,2025-07-24,89.58,cash,store
686a8be6-6e80-4867-9897-04d83b6b39e7,146443,2025-07-24,73.68,applepay,store
af3a90cc-602b-4bbc-b5e1-20467fcb2dbf,113863,2025-07-24,163.83,applepay,store
d79f2b0b-21d4-40bf-a1a9-5cf15b73a5d1,137708,2025-07-24,252.2,paypal,ios
ed8e43e8-316f-4a4c-b2d9-303c3405a51c,134686,2025-07-24,417.5,paypal,web
924c4e70-f11b-4ffd-8546-f15746489ff4,118837,2025-07-24,14.74,cash,store
9f0662dc-71d8-484e-b17e-56add4952265,120244,2025-07-24,193.35,cash,android
2b483dba-6a17-4575-b7b8-4bee50396c6e,139351,2025-07-24,91.9,card,ios
6486cfa9-bd68-4e2c-83aa-772d4d78fb7b,111878,2025-07-24,150.27,applepay,web
844a3915-3862-45d5-a545-edefe25cbc68,135236,2025-07-24,348.13,card,store
6958b945-def9-4c92-999e-f5663cc4230e,127243,2025-07-24,230.81,paypal,android
7a3da2ad-725b-465f-8082-6f9e384c45c5,148871,2025-07-24,221.55,applepay,web
1856e014-838f-40aa-a5b9-2c2738ccaab5,139446,2025-07-24,481.45,paypal,web
30e2a4bc-1dfa-428d-8bea-516196b30881,117639,2025-07-24,117.34,applepay,store
d5986e22-8951-44e6-ab06-0072466ca616,138718,2025-07-24,282.13,applepay,android
84062278-82de-452d-b474-fdd6db06683f,109359,2025-07-24,307.61,cash,store
13e3d492-f307-4291-942d-0434630e46fc,106459,2025-07-24,228.13,paypal,store
9c8eaff5-7012-4d18-8197-e6371bc195c8,124905,2025-07-24,294.08,cash,store
ab51c430-75ee-4da9-8220-26b886990718,115596,2025-07-24,222.37,applepay,store
cd9b44b6-aae1-4c0b-85ae-6660d545aa72,121695,2025-07-24,119.56,cash,android
22943e79-5ff3-4e16-b5eb-acf54d51dcfb,122074,2025-07-24,261.02,card,android
23481ded-a1f3-41fa-9c56-0207331e1527,144821,2025-07-24,272.05,cash,web
7184a50c-ca16-4f52-b413-3533f15adf0a,124903,2025-07-24,317.42,applepay,android
318dea48-7ea9-4f62-92f8-c8d3f6754f2e,138316,2025-07-24,361.27,applepay,web
cfdeb840-617f-4726-bae3-15ccf05bf238,124389,2025-07-24,200.4,cash,android
8c6f174b-094d-479b-8072-5e0d32e119b8,127746,2025-07-24,17.85,paypal,store
bdf05975-77b8-45ca-a27f-8237b7762141,110513,2025-07-24,456.78,card,store
816c3761-27a3-4940-bdcf-ada54fd184fd,104220,2025-07-24,244.44,cash,store
2040452f-430f-4d44-8ff9-439cd9c26693,132130,2025-07-24,292.17,cash,store
32f40ac6-b272-49a7-8b94-65ea1df53846,105058,2025-07-24,379.67,cash,android
02d20e99-b78b-4c8b-b905-032a9e401c58,125312,2025-07-24,181.28,paypal,ios
2cc77d64-7eb6-4e55-aad6-d9bb55918225,137638,2025-07-24,176.99,cash,web
fbe2ee12-e98f-4aed-bf05-13f957f687a9,106053,2025-07-24,241.92,paypal,web
99ffc152-7727-4328-83ac-bbc87dd4e73d,111737,2025-07-24,256.28,card,store
8c7d3b36-5b24-4888-9cbc-af8a96506e9f,137175,2025-07-24,156.02,card,android
7a2ce4f5-af0f-42ff-b9ad-df70d9b80d6a,146940,2025-07-24,166.33,paypal,ios
ab436486-a608-4452-8309-c66c8e84e227,108911,2025-07-24,354.18,paypal,ios
be3a7135-20eb-426e-8bd7-b23c9905e5aa,113315,2025-07-24,331.39,cash,store
4bc977db-7db2-4be1-8e8f-c4ac2a0e1134,116752,2025-07-24,34.17,paypal,store
46cd579c-4a83-4b28-bc19-9874bcb98071,116101,2025-07-24,442.09,cash,store
44efa226-74bb-4f48-ad57-1193c7f0c083,130396,2025-07-24,43.43,paypal,android
30033ddd-912e-47d1-9e0a-f43e727600a6,141371,2025-07-24,252.21,cash,store
97f9c381-f0b3-44d0-8db2-334e7b19d0e5,148234,2025-07-24,184.46,applepay,store
89fcaab4-d75c-4b14-b418-867a87abd76a,142126,2025-07-24,85.03,card,android
4cc303ae-f070-4cf2-8156-7800bede610f,111258,2025-07-24,108.33,paypal,ios
92dab6c3-7596-4ff8-b096-3b968eda0ac2,145509,2025-07-24,267.62,cash,android
b45493c0-56e7-4e06-8732-a846a438ac8b,110322,2025-07-24,174.1,cash,ios
00176195-6a97-49e3-8c34-35e12a75b046,127554,2025-07-24,105.73,cash,web
9ea77af6-6b05-48f3-b852-eac445c27391,113878,2025-07-24,160.65,applepay,android
1fde0dea-0849-4ced-8269-e4c9509a8a5c,104233,2025-07-24,274.75,paypal,ios
a78c3014-6dbd-4f97-bb1f-581a9d0e495c,105340,2025-07-24,338.78,applepay,web
bef1d9d8-ecf0-402d-851a-e320f0d6aca9,133956,2025-07-24,46.85,applepay,web
b1e01639-d6dd-4573-a544-82b1872bc728,129431,2025-07-24,340.93,applepay,ios
cb4c2c14-677e-4f0e-8c4a-a205e36b5b93,128617,2025-07-24,339.94,paypal,android
1d6fbde3-13cc-421c-acf9-75e45ab7d476,115689,2025-07-24,408.03,cash,ios
0e856e06-16da-40c9-b2f7-1c27510b62e9,129469,2025-07-24,481.98,cash,web
aa9b03f8-4d9e-4638-bf01-f48d21b28bd5,117871,2025-07-24,334.49,cash,web
51a25715-bc67-4e59-972e-50612cc8e895,101673,2025-07-24,142.58,paypal,store
f4e80c94-6586-44e3-859e-d37093f91c58,116386,2025-07-24,133.74,cash,web
5bdfff4d-0936-41dc-84c0-68464a042023,140255,2025-07-24,422.35,cash,web
de02b671-0f41-4756-b195-4ea7267261ea,102729,2025-07-24,285.25,paypal,store
3bf023be-00ea-46f1-930d-919d3dbb6fe3,138796,2025-07-24,387.22,paypal,store
11025ae1-914b-4e36-acdb-578a038f1867,112273,2025-07-24,240.72,cash,store
2cdaa609-958c-4960-8f54-e2e6b3d27278,143972,2025-07-24,490.57,card,web
7578fce7-893a-4abd-af3b-69f30eff745b,109543,2025-07-24,266.82,card,ios
d3483620-ad3d-456a-8045-3c3f49491cc2,130936,2025-07-24,122.13,card,store
7d42ad0e-9c54-4334-af09-7fd625aa897d,143473,2025-07-24,236.07,card,ios
aa6d6208-f885-4139-9a40-7c5265495b41,144361,2025-07-24,327.39,paypal,ios
c7913243-04a2-49ef-a545-0735275c5780,123050,2025-07-24,24.49,card,android
c431c29c-d0d2-48ce-911c-e4cc04c4a955,120624,2025-07-24,153.12,cash,store
58dabd83-5146-408c-ab37-aba44a9241c4,105846,2025-07-24,9.75,card,web
e152c58a-c28b-4104-8cba-5408a8159dfe,147472,2025-07-24,460.69,card,web
a3c09ec4-1576-4b46-b766-b800477152a6,131321,2025-07-24,199.61,paypal,store
68675ca6-ce69-482c-80d7-e63d81fd3c3b,125008,2025-07-24,218.21,card,store
83d8523a-d686-400a-a58c-209c15601218,142660,2025-07-24,472.35,paypal,ios
1152c471-6cc6-492d-9d32-17f3482a2d56,108069,2025-07-24,361.38,paypal,ios
69591d6a-12c9-4b41-afd6-8b191a08acfc,110625,2025-07-24,367.28,paypal,web
dfee5daa-8400-4930-8382-1436adf35b47,147002,2025-07-24,339.73,applepay,web
fb5f07ae-c1ae-4a2a-8691-900f1204a847,135926,2025-07-24,130.51,cash,web
ea8294b0-3cbb-42c3-8c0e-5693acc2be0c,137739,2025-07-24,106.68,cash,ios
e0dec027-6341-407a-ae60-71900fc881c6,114493,2025-07-24,399.78,applepay,ios
f1c642b6-500a-412a-b729-824ed627dd9f,133623,2025-07-24,239.92,cash,store
9140ce71-2173-4890-8327-74a300d30ad7,136104,2025-07-24,484.8,cash,android
d9c92590-68f4-476a-95c3-29a66b9eb661,104048,2025-07-24,446.31,card,android
76179597-d88a-40b0-8a3b-f1f0b978199b,104540,2025-07-24,108.44,cash,android
eb3228e5-9cef-4da6-ac3b-e1d3e41f37e2,105341,2025-07-24,393.76,card,ios
1d7e1a4d-e280-4cae-b351-7bffc3f79d82,138563,2025-07-24,133.99,cash,store
a333c07e-2196-472c-81d6-f10c8cfc3b1a,144729,2025-07-24,213.92,cash,ios
2ca9a0b1-66e2-43d3-af02-4dd6ad97f774,104348,2025-07-24,376.24,cash,web
9f19d7f5-9f6a-4f4c-bb01-468db466aa26,109763,2025-07-24,350.03,card,web
32eb9ab8-e1d2-4986-8dfd-8f91531d3b92,142849,2025-07-24,329.17,paypal,ios
19a6032a-6fe5-4fef-927d-3f73dd7f5b19,112063,2025-07-24,75.26,applepay,store
ee3ec4dc-014d-4740-9c5c-36f15bd995dc,140906,2025-07-24,441.39,paypal,web
8f141b4a-afc6-4ff7-832f-0a412e04bff6,132920,2025-07-24,121.35,applepay,web
868e015d-09e5-436d-acbe-0fffae977224,136919,2025-07-24,271.64,applepay,ios
cb1f4092-94c1-43b6-9930-9494e6750ea3,140554,2025-07-24,330.54,applepay,store
794790b3-f2d7-4c94-ae32-1d2f975f3523,143423,2025-07-24,148.1,card,store
524d212b-710a-4f2f-967d-e9c406d50872,132000,2025-07-24,221.79,cash,web
9d0c25f0-58ef-4dba-b3af-da85fc6657d7,148542,2025-07-24,467.87,paypal,store
e6bf0206-a0b6-4b09-9e55-79739761c612,107668,2025-07-24,358.14,cash,android
243adbf9-dd05-4b2e-a4e2-324ca92801bc,143735,2025-07-24,450.9,paypal,ios
afc84162-44f6-4398-90bd-6cca06cb2ec5,149716,2025-07-24,388.6,card,ios
4a8a2070-9a69-422c-bf4f-deba241da5cf,132959,2025-07-24,426.43,paypal,ios
bd174894-fbb3-45df-8bc4-f811d55c8f8e,125164,2025-07-24,400.4,applepay,ios
d516f148-714f-46a6-a2b9-5d0c3585f195,111822,2025-07-24,286.03,card,web
bc2d9d0c-2c19-4afd-b2b1-7c9f25e2a941,146012,2025-07-24,40.12,paypal,web
9557650c-0157-4a69-ad6e-69ea587689bd,120648,2025-07-24,474.18,cash,store
db7cd503-c932-4dfe-8a60-fb0d161e38d2,128472,2025-07-24,282.16,applepay,web
9cd37335-876f-48e3-9768-ddc4092be59d,104815,2025-07-24,97.38,applepay,ios
a356ebcb-1d71-46e8-a71c-33e373362273,143990,2025-07-24,454.36,applepay,android
ae0ce36d-d14f-4ad0-aa61-835166c9ffce,136104,2025-07-24,231.95,cash,web
d5d3d7aa-f3f6-472d-baaf-e0a3c97b13b9,120064,2025-07-24,58.63,cash,web
d0b42ce6-e5db-43a6-a976-a93a6bedad06,104717,2025-07-24,198.24,cash,web
c1674a99-1407-462f-ba36-a9c930c6e339,145492,2025-07-24,117.46,applepay,store
4caa2c8d-e493-4d8b-b5c4-d7ec3b810d84,104901,2025-07-24,69.48,applepay,store
f54130d6-40d5-4c8d-97d4-24027613edeb,127714,2025-07-24,14.07,applepay,android
9468a275-2ea1-4659-818e-df0fd846164e,122911,2025-07-24,275.93,card,ios
891891a4-94ea-400d-b72e-18fb30c8d92e,132099,2025-07-24,325.41,paypal,web
3dc03b74-75a1-43d6-9679-468b09761a23,119297,2025-07-24,60.2,cash,android
25652b8c-58a2-427f-974c-fa046aa7719b,101760,2025-07-24,374.27,applepay,store
2b58232d-dbcd-485f-b64e-a53637625a48,104211,2025-07-24,258.96,cash,android
b5f7f025-ba0d-44c4-b6da-bda13206733c,130505,2025-07-24,198.06,applepay,web
16ed91c5-a640-4551-b248-562d62f75724,133831,2025-07-24,394.63,paypal,android
36d89b62-5837-4259-a8a9-9b89cf851588,112291,2025-07-24,250.54,paypal,android
9b644e83-8c1f-4db3-8e9f-ad0536ee706b,131199,2025-07-24,225.96,paypal,web
735bdee0-3efe-429f-81d6-173619faa9cd,121321,2025-07-24,495.8,cash,ios
94dfd3f9-3920-40c3-96e8-44aac594c52d,119212,2025-07-24,345.88,paypal,ios
4ba07f43-5b78-47ec-a5b5-b12cb7c7c859,111530,2025-07-24,239.8,cash,ios
db842468-cb0e-4b68-8dd9-b5aeccda5473,147283,2025-07-24,94.96,cash,web
3058c71c-c02b-4559-9245-5a9b9c4695ef,105693,2025-07-24,208.38,paypal,ios
4c31d962-59f9-46b3-bdc1-3f05b665e86b,101393,2025-07-24,190.4,card,android
f384686d-c488-4b47-a7df-8e1febcdda6b,117506,2025-07-24,199.89,paypal,store
3e15fdca-fbf1-4ff0-85c3-28abb2b15621,118750,2025-07-24,58.22,cash,store
d6629ec2-35b1-4d61-98ba-4a954fc8c6d2,119776,2025-07-24,415.95,applepay,ios
47c42660-0d6f-4375-afef-be355377d21f,129207,2025-07-24,266.87,paypal,store
a717fac4-746f-4780-bc35-3a728df7bbec,116580,2025-07-24,47.7,applepay,web
94a655a1-066e-4556-8170-5020bfe002ca,133905,2025-07-24,252.4,paypal,web
92031125-ec80-4b67-9113-4b2de7f46a7b,140326,2025-07-24,320.0,applepay,ios
fe466041-ec3d-4386-b5dd-5dbe391ef085,119293,2025-07-24,30.33,cash,web
a25d83d9-8ddf-4149-a79c-ada8b25110c6,112014,2025-07-24,178.25,paypal,web
1ec1b490-edd7-47a4-ab0b-f3208f67f045,121618,2025-07-24,105.72,paypal,web
44710c2a-c196-4c5d-a6f0-5c1a1adc6188,104388,2025-07-24,37.51,paypal,web
28f31870-a766-4bff-a52e-5c261ef7c130,133821,2025-07-24,63.27,applepay,ios
cd3412fa-f0cb-4683-820a-8d80478d16a6,130936,2025-07-24,224.99,applepay,store
8c25c5a7-68a9-4a3d-ac80-fb259d427263,114589,2025-07-24,213.28,applepay,android
882b1c84-7150-4747-8bab-5f3236e3a958,146211,2025-07-24,18.02,card,web
f4809b60-d703-4efe-9ad0-8a8653fccf06,147371,2025-07-24,28.73,cash,ios
bec15bf8-f61f-443a-9348-55d247b5d939,116090,2025-07-24,345.16,cash,store
b519a9bb-0c69-44ab-96fb-274a0a770579,122803,2025-07-24,447.42,cash,android
21fe6a65-6f06-48c1-956b-eb6fb1a18f41,126030,2025-07-24,198.56,cash,android
08cb88fd-a5c9-4d10-be24-329aedcf86a8,128205,2025-07-24,412.1,card,ios
dd799a58-7c0d-42c2-9364-38cffec7c0e0,104286,2025-07-24,37.02,cash,store
5509d551-9452-4f84-aac7-4f12c92b2a6e,108907,2025-07-24,125.66,cash,store
027419df-0c90-4f1f-83a0-1302b89df0a3,111127,2025-07-24,439.67,applepay,ios
22f12d3b-f48a-486b-b90b-75a420dc2b3f,131719,2025-07-24,109.48,applepay,store
33b05532-5330-4a35-a926-1c0a03205875,134260,2025-07-24,462.55,paypal,web
