order_id,customer_id,order_date,amount,payment_method,channel
d46ad86b-20e3-46ab-90be-35c7226f6e9a,101009,2025-07-20,230.32,applepay,android
dd2dfa50-9e2a-4d01-9443-2808385f7e33,112172,2025-07-20,434.03,card,store
78f9323f-64fc-4f02-ad87-946c58ad44ec,138142,2025-07-20,383.1,paypal,android
aa26112c-1d50-4635-91a3-39aa77c7bbea,126012,2025-07-20,217.53,applepay,android
66a5ba7e-cef7-415e-b9ad-342a39930cb8,148560,2025-07-20,355.45,paypal,store
03eda62e-b0db-4277-b010-baac0e9c60d6,120388,2025-07-20,42.57,paypal,web
6beb7827-a9a2-409c-90a4-96d66edd08de,129280,2025-07-20,120.73,card,ios
36c3f066-86ab-4ff7-961e-aa5ffccd545c,126690,2025-07-20,339.3,cash,store
666e886b-30a2-4d11-93e9-943d9a628b4a,103379,2025-07-20,271.01,paypal,android
3bd94ac4-23cf-4c6b-bb2c-61eae9a8d4ec,127253,2025-07-20,425.1,paypal,android
9f50d616-0973-4068-bfd2-dafeffbef4b4,136443,2025-07-20,403.56,paypal,store
42f226bb-5037-4627-9137-d35cdc6bfb99,141161,2025-07-20,43.19,cash,store
0f2d7cd6-f0d1-49ec-be72-8a8c081fe063,102490,2025-07-20,6.05,card,web
a0ffe164-0796-4027-bc22-b0f45e2753e6,125212,2025-07-20,309.19,card,web
70cad4fa-9685-4485-9e24-fa2bcc87d95a,114791,2025-07-20,417.01,paypal,android
18e0fb41-43fa-47fe-8748-f68ce21277f7,126970,2025-07-20,264.53,paypal,ios
32017de5-3cbe-422c-9511-a9ac7ba8ffd0,118319,2025-07-20,300.68,paypal,web
80857cf3-33fa-4c6f-b61f-b9682a6bc159,122788,2025-07-20,8.3,cash,store
e3104d12-409d-4fee-9626-09a3d7b69592,103117,2025-07-20,59.2,cash,android
fead872a-370d-47f3-941c-18d0a3846716,101667,2025-07-20,301.3,cash,ios
b92663d3-e0d5-480e-81ce-b7c186c272df,124853,2025-07-20,188.16,paypal,android
93ea8c20-b9ac-4155-bbc1-5e8a4aba92c7,138701,2025-07-20,482.63,paypal,web
ce103f1b-4502-467e-a5fa-f5b39c1905b2,115185,2025-07-20,281.48,applepay,web
d3e2e149-f79d-431e-a69e-5229a179c151,106548,2025-07-20,170.74,applepay,ios
5899db0a-4fd6-4b6c-a946-9b5762d191e6,118766,2025-07-20,32.41,card,web
b7768f2e-94a9-462a-853a-acf86e024bfd,124133,2025-07-20,175.81,applepay,store
6cdbae3b-a259-41ab-8867-ee5f06e48b4b,127682,2025-07-20,486.02,paypal,ios
045b7c19-2dc7-4855-afa7-64ad6a16e852,138792,2025-07-20,46.85,applepay,store
d4d6d1fe-360b-4cdb-8db0-9e641e9d05c6,112174,2025-07-20,133.38,cash,web
30380432-9883-442c-b9f4-6c591a756a39,123346,2025-07-20,188.7,card,ios
5466122d-d188-487c-b1b3-3a01cf4f689d,149997,2025-07-20,124.61,cash,android
8ee6d2bf-05f6-4ecb-8d55-bc489621a0cb,112364,2025-07-20,273.25,applepay,ios
5c753313-681a-48c4-ba60-920c9b2b7ff8,107071,2025-07-20,321.53,applepay,store
0c03b361-5ef2-456f-b92f-0d52b76fb365,101102,2025-07-20,144.07,applepay,store
db6f547f-b68f-4e65-80c8-083ed4540d63,136090,2025-07-20,87.05,cash,web
32b45b78-0024-4aa6-882b-1b980ec8dc98,139665,2025-07-20,171.29,card,store
af7b8017-f3fb-4007-92d4-23e9e343ec25,125201,2025-07-20,96.19,card,store
d3477764-5663-47a6-bafc-2e9a8dc049fe,111065,2025-07-20,241.0,paypal,web
965298d4-e09c-446c-924a-21a41cd50ea3,125179,2025-07-20,236.23,card,android
01164163-4d53-486d-9349-fbc65d431948,135288,2025-07-20,24.26,card,ios
ab73b773-9de2-4d32-8083-79fcf0ad2cd5,119060,2025-07-20,341.77,paypal,android
4ab20e2d-eb00-48d7-a0b5-0182b3ac7519,114408,2025-07-20,257.3,paypal,ios
a6592925-4f00-4cdb-b269-0612d91df2a2,139889,2025-07-20,140.21,cash,ios
eb2cdf13-14cd-43cb-a1d9-889254a97eac,126958,2025-07-20,197.14,applepay,store
9fde91f0-c148-47bc-8ef5-fc4475c3f6fb,137717,2025-07-20,414.27,card,store
ce1e7beb-fb1f-4ece-949d-e45dd24226b7,123945,2025-07-20,441.88,card,ios
2eb2de54-b673-433d-b82d-027cd291327f,141540,2025-07-20,420.68,paypal,web
8ed13b8c-4491-4c97-973c-1c23880f17cd,109002,2025-07-20,248.26,card,android
8fc5577e-1344-40b5-b298-061737a5fd01,127748,2025-07-20,8.73,card,store
ea9e4d95-a979-4d30-b9f9-b9f5cc4346d6,127752,2025-07-20,33.88,cash,ios
0c809ae7-7aa9-406e-a3f0-ee2f3892ac0c,131824,2025-07-20,143.17,paypal,web
4023cc83-a997-4cd8-af23-1e4852b965b0,128525,2025-07-20,351.34,card,web
cddae256-c8c6-4d0c-8723-403e9c94010e,109975,2025-07-20,380.66,applepay,android
b101445f-260a-43aa-8b76-310397249d40,103738,2025-07-20,11.01,applepay,store
ffe18503-314c-4897-adec-4098951d382d,146850,2025-07-20,452.23,applepay,store
2b15260d-56fb-4dea-bd9b-9124e558b621,143904,2025-07-20,265.52,card,store
70565ad4-055f-40af-958e-15e06ebf9c3a,117942,2025-07-20,382.45,cash,ios
b83fc0a5-2e06-4193-a560-ede56ff779be,110265,2025-07-20,398.2,card,store
7be901ca-fd6b-4461-985c-ed95317f3eb4,112322,2025-07-20,66.53,applepay,store
15a86784-3efb-4775-99e1-ecffd3ec5d71,140554,2025-07-20,452.0,paypal,store
0dc0f407-d662-46f5-9387-a3947447e0fb,133896,2025-07-20,370.8,paypal,web
f8506a8d-3472-4fdf-861b-57327cd91cdb,125766,2025-07-20,296.17,card,ios
243fb00e-3dc8-4fee-b13a-c7f2aa0afb10,117820,2025-07-20,491.43,cash,ios
386d032c-f7d3-4c09-8791-54839237511f,135373,2025-07-20,167.1,cash,web
7445d5d9-ab21-4768-9441-f3411480117a,105356,2025-07-20,112.9,cash,ios
be12b283-e7da-49ca-b74c-076d25e017d9,138073,2025-07-20,230.4,applepay,web
13a8c2cc-adb8-45f1-b263-aa0c656750f6,105632,2025-07-20,75.97,card,ios
a3b28a7c-2acd-491d-9bbc-f6da20306396,122226,2025-07-20,470.5,paypal,web
b68afd2d-f997-4798-92f5-9dfd035686c0,124869,2025-07-20,172.67,applepay,web
4bda9ab4-c9ca-4950-a384-822df5751f0f,138201,2025-07-20,195.52,card,android
a19dda07-0781-4243-9928-6e631205a012,133738,2025-07-20,190.67,paypal,android
0880103b-c191-4d79-8caf-99c2b5ea4340,133288,2025-07-20,17.94,card,android
f39592e1-0a5f-4fec-a769-0aca14782ac7,100122,2025-07-20,83.36,card,web
b0b05974-0981-4762-96da-d80900776b95,118248,2025-07-20,493.88,applepay,web
c7cc378d-e844-4233-a3da-3459d198248a,119670,2025-07-20,296.32,paypal,store
62654c4a-d01c-4b41-8ebe-0c4222bc7eed,137874,2025-07-20,244.55,applepay,android
dcac8b8a-f03e-4b06-b257-d7d2313837d7,106713,2025-07-20,126.42,card,store
5f890352-91a0-4bc3-a9ae-dab0eb3351bb,120659,2025-07-20,126.22,card,android
eae1c0d0-4f71-4483-8b3c-b625a92b5daa,127262,2025-07-20,7.49,card,android
f0c5a8d7-682c-443e-a6f3-f564ac7ea000,137142,2025-07-20,262.11,paypal,web
9a3958dd-5edc-45ae-9845-3e15474f3247,132946,2025-07-20,58.23,paypal,ios
22218fe4-31f1-48ee-9614-e16e15e0aa82,120407,2025-07-20,397.24,card,store
20bf27c6-322b-43f0-a4b9-c02f34ece518,138903,2025-07-20,336.3,applepay,web
338a03c7-baf9-4cbc-a212-b75a83b5759c,129615,2025-07-20,361.58,card,web
47886b39-45b5-4d01-8597-f6f8b50a29a4,139648,2025-07-20,371.97,card,web
c0f40d15-8b0f-467e-8c29-e2e1f98f3a5e,120044,2025-07-20,49.51,applepay,ios
27433cb1-5612-45c9-9164-bb1955de81bd,127779,2025-07-20,5.01,cash,web
5fe7b55d-0855-4473-a568-2f63c10c4c01,100737,2025-07-20,179.6,card,android
be795cd2-4fd0-4c75-a433-ab5465c657c7,128571,2025-07-20,19.85,applepay,ios
24db4a29-8b96-4358-8755-af596eb1d9e8,128573,2025-07-20,211.69,applepay,android
17a4fd5e-0865-4be6-830d-850aac9138ac,134049,2025-07-20,285.46,card,web
298308a7-6d5b-437b-b92a-6d4a080b0796,120597,2025-07-20,76.05,cash,web
b1ac86c7-b302-417a-b0ec-eb358f8fe8ad,125324,2025-07-20,52.57,card,android
161fba20-73e4-4ffa-9b71-24be9c7a417f,128429,2025-07-20,402.11,cash,web
bb2e9554-6207-4da1-9f91-7abd2e7c0867,139558,2025-07-20,409.06,applepay,ios
3ca5c9e4-5f34-4c36-b0be-e74219694b02,137363,2025-07-20,318.43,applepay,store
98cd6c58-b586-4818-bb20-1faae4bbb518,138354,2025-07-20,490.19,card,ios
bcbcf619-37f3-4f9a-b096-fa54dfe3a3f4,108992,2025-07-20,345.49,paypal,web
44ab1752-87be-4e89-ba93-7c17b7adfb2d,114245,2025-07-20,499.95,cash,web
ced64819-05e6-4a70-aa08-f743f21883ae,140907,2025-07-20,20.29,cash,web
fb01ff6a-9b88-4cde-8787-3bd943993393,116795,2025-07-20,333.94,card,store
669e4348-20cb-4c21-a805-9b73fb9038e8,122200,2025-07-20,135.36,card,android
c9bc24a5-445f-4a81-9d9c-87d07c3151e8,146003,2025-07-20,33.61,cash,store
2aa9a308-e2fb-4d0d-b4a9-470ef5249958,127210,2025-07-20,157.64,cash,web
7d77a8f9-c189-4bd9-abe4-e1e410c42848,149538,2025-07-20,246.13,card,ios
2b1d713c-6042-47db-bc82-0ead5b1ad5b5,103639,2025-07-20,75.9,paypal,web
e013a79a-651a-4e31-8ff2-3d68140b86be,111556,2025-07-20,82.73,card,ios
5515b871-645f-4957-b62f-9b8cc0f79969,107583,2025-07-20,346.99,card,ios
47596bd8-0f50-490f-be73-b4c503ad895c,145019,2025-07-20,382.84,paypal,android
09190ce0-7f63-41cf-a9dd-0027a7c8eaab,126243,2025-07-20,188.74,paypal,ios
08acb40e-736b-4e3c-99f3-eb22d2685ad3,144335,2025-07-20,232.54,card,web
027e429e-0bc3-4af8-a18f-83238e18a6b9,101836,2025-07-20,275.54,card,ios
269080d5-01b9-499e-8241-c0d6cdb4308b,129785,2025-07-20,404.88,applepay,ios
58780105-e878-4f99-87cd-81a6c0363e5b,106654,2025-07-20,370.97,paypal,ios
e1acf090-5194-4d1e-bdc7-8ffaf08e3440,100152,2025-07-20,462.15,card,android
c15f585e-10a7-4157-99ed-6f272f0c392e,106831,2025-07-20,420.35,cash,ios
dd79bc71-3db3-4fcf-83d7-d69183750e58,110452,2025-07-20,298.59,card,android
71d7d1a7-1ff4-4690-9ae1-63dab3838f4b,102081,2025-07-20,316.66,paypal,android
41e9788a-e8f3-4f25-a3d2-d9139b0427e4,124348,2025-07-20,98.37,card,store
59ce68e6-b6b6-48f5-be69-89cd826a26e1,134786,2025-07-20,252.04,paypal,store
bd23477a-475b-4977-b105-ccdd13688537,117093,2025-07-20,467.8,paypal,store
9a7140f0-f6bc-4955-ae2a-c790641769f7,114983,2025-07-20,396.62,paypal,store
b35aa6d5-dc94-4298-bba4-82ce14d76d49,117579,2025-07-20,298.2,applepay,web
66adc411-6fe3-4b57-8f8b-2f7585bbb745,133737,2025-07-20,254.8,card,ios
6c651416-0ec0-44f0-87f3-12ae7e8fcee1,145392,2025-07-20,247.45,paypal,android
1e19dbc3-dbdd-4ea8-b495-09698c9821e8,127362,2025-07-20,15.47,paypal,web
f34466e0-610d-4792-9b92-1d4c3e69cde3,122515,2025-07-20,484.26,paypal,ios
b6d04365-9379-4219-92fa-be6268f2254e,125918,2025-07-20,382.11,applepay,ios
c498c685-2202-4cfe-9db6-b3f434bc9ed1,121942,2025-07-20,133.85,card,ios
02984f11-037a-4fd6-967f-493b9c5dcfd0,120069,2025-07-20,293.74,paypal,android
1bc33229-e5f2-4a61-8446-1c1cc2cc2414,147513,2025-07-20,366.08,applepay,store
b0b46c76-085d-41d6-817b-4a0338538796,129403,2025-07-20,376.94,card,store
a2fc4dd7-583b-4ddf-898d-6eaf2640da0e,143340,2025-07-20,351.16,cash,web
70ed20cb-f4f2-4420-9c6c-ce0dbcb0f0a5,112668,2025-07-20,475.16,paypal,store
8c317304-1fd2-4d62-99e0-728e62014018,115749,2025-07-20,386.71,card,web
323bb00a-08a4-4398-b295-f3ff2e39520f,144261,2025-07-20,388.55,applepay,store
d2c3c274-ab91-46e5-85bd-68cdde3a7842,126048,2025-07-20,106.39,paypal,ios
913b2353-0b74-4fbb-9c43-558d8130a046,117087,2025-07-20,245.41,card,ios
4c0f41d9-5a80-4b1c-9a4b-0a802aa90466,136861,2025-07-20,119.79,card,ios
08301da3-f107-476d-a68f-22d783ce9610,146458,2025-07-20,190.24,cash,android
7693a0fd-a991-43e9-8e19-859753acac2c,116494,2025-07-20,66.98,applepay,ios
d3a3ec79-c018-4463-95a3-9b57588add2a,134980,2025-07-20,96.12,paypal,ios
669ea245-2531-4e4a-bb4f-faea99a3f911,111626,2025-07-20,243.96,paypal,web
ae7c2bdd-4a70-43cd-ac16-462d842d142e,112007,2025-07-20,445.52,paypal,android
3e25b686-9a05-4341-967b-2ccd2690636a,129390,2025-07-20,68.91,paypal,ios
a74672e6-4262-4d0b-93a5-7f3efc4bb82f,145213,2025-07-20,341.16,applepay,ios
cce1cfa7-5f45-428d-aa41-1e6b35abc705,132226,2025-07-20,488.93,card,store
4cf5d0eb-e67a-4b23-b32b-b2338b16d158,136286,2025-07-20,459.64,applepay,ios
48497ca7-7894-4238-a1a7-365587888cb8,118900,2025-07-20,252.89,card,store
